listing_id,id,date,reviewer_id,reviewer_name,comments
19188325,343091347,30/10/2018,64435662,Kimberly,"This is a FANTASTIC place!  WOW... firstly it is extremely well located and convenient to all things London.  Lots in the neighborhood, loads to walk to and easy public transport.  We arrived from Gatwick (rail then metro) and were happy to walk only a block or so more with our luggage.  Helen was responsive and everything was exactly as arranged - even allowing a bit of an early check in for the weary travellers!  Helen's recommendations were great.  Check in was a breeze and there are local markets 2 min walk to stock up essentials.  We walked to many attractions from here, and I definitely recommend walking home across over a bridge from the South Bank bridges at night - views and experiences we will never forget.  The flat is perfect - good sized and all the necessities.  There were three adult-sized people and plenty of room.  The pull out may be a bit small for two adults (we are all quite tall) but was perfect for one or two children.  We didn't use the telly but WiFi was no problem.  Could not be happier with this stay!  Thank you, Helen!"
23269670,281058695,24/06/2018,50899041,Di,"Very good experience. Ali and her husband are hospitable,and house is quite and clean."
12877982,600738472,02/02/2020,52664313,Anja,"I really enjoyed my stay at Caroline‘s. Beautiful, boho-style house, great hospitality, and a real fireplace in the room. - What else could you ask for?
I can only recommend this airbnb.
Will definitely book again for my next trip to London."
5300141,82966633,30/06/2016,6345618,Ciaran,"Finding myself without accommodation in London due to a mistake in a hotel booking, I was very pleased to find this room available at a reasonable price. Fabrizio provided instant confirmation and had the room ready when I arrived. The location is a bit far from the centre of London, and the area is not exactly buzzing with nightlife, but the pricing reflects that it isn't the West End. There is some work to be finished on the bathroom, which has just been refurbished, but the host - who is friendly and helpful - clearly intends to keep improving the place."
10099708,124141467,01/01/2017,89647833,Chenhui,"A good house with spacious room and good location. A very comfortable living experience
"
23618965,337032623,15/10/2018,126214477,Michael,Das Appartment von Johann liegt zentral unmittelbar in der Nähe zur U-Bahn Station. Kommunikation lief problemlos und alles war im sehr guten Zustand. Kann ich auf jeden Fall weiterempfehlen.
13014325,132181884,16/02/2017,110505648,Alex,"What a great week! 

Liri went above and beyond in so many ways, it's very obvious that she thoroughly enjoys being an Airbnb host, and making sure you're enjoying your stay at her place. She's always available for questions, phone calls, tips, advice, or just to check in to see how your week is going.

There's a comment in one of her previous reviews that reads something like ""if you've come across Liri's place, and it's available, look no further because you won't find a better host/location"" and is it ever true!! 

What a strange but very cool place. When you first arrive, you'll be thrown off by its location within the building/complex, but it's truly a great space and is one of a kind.  Floors, bathroom, kitchen were all very clean,  and everything was exactly how it looks in the pictures. 
Worthwhile to note: the listing says King sized bed, but, (might be a North American vs. UK thing, as we're from Canada) we believe it's a Queen.

As for the location - it's perfect. Super close to countless breakfast/coffee shops, restaurants, shops, etc. Also, a two minute walk to Baker Street Station, which connects you with 4 underground lines, and makes it super easy to get around London. The neighbourhood itself also feels very safe, and is a busy, lively area to wander around.

Overall, our stay awesome. We felt totally at home. Thanks a ton, Liri! Hope to stay at the Glass House again."
630933,2703842,24/10/2012,2084083,Sarah,"I arrived back from India jet lagged and had the nicest week of R&R in Sally's flat. The bedroom was wonderfully quiet for a central London flat, the street itself is very pretty. You have everything you need just around the corner  - excellent food shops, restaurants, some of the best fashion shopping in London plus the world famous Portobello Road market. Sally was very welcoming, her flat is both stylish and homely I would definitely recommend a stay here."
18007955,415310030,22/02/2019,28343160,Catherine,"We had a great stay at Vilki's place! Thank you for everything!!
It is in the zone 4 but still very easy to get there.
I recommend!"
30421710,427970493,24/03/2019,43304055,Thomas,Great location and value for money. Lisa was a great host.
23756069,282843601,28/06/2018,131766125,John,"This place offers everything it promises. Great location, great amenities and was the perfect place for our short stay in London.
Will definitely use again when we return to London."
19084794,313997220,26/08/2018,50610356,Marina,"The apartment is modern and very clean. Location is convenient and close to Eurostar. Had a great experience communicating with Lakshmi, who accommodated our very late arrival. Would recommend."
15923234,405514840,27/01/2019,191477785,Quinn,Great stay
16978346,279966518,22/06/2018,58132506,Yeonhee,"very kind host and cozy place. host provide us very clean place to stay. And it takes only 5 minutes to the station. i really like that we are only guests and we can use our own bathroom which is really clean. 
Host are very welcoming and prompt feedback. Want to stay here again when i go to London :)"
18352485,189291433,01/09/2017,138000652,Olivier,"Nous avons passé un très bon séjour à Camden, 
Le logement  (au 3ème étage d'un batiment traditionnel anglais) est très bien situé, à proximité du centre de Camden, des lignes de bus et métro, d'un bon supermarché, et du célèbre Camden market. 
Iain nous a réservé un accueil amical et bienveillant."
21421715,630067574,16/06/2020,252625764,Dominique,"Great flat in a good location, had a really comfortable feel and I would recommend to any females travelling on their own."
12996158,280400137,23/06/2018,55662301,Steven,Great place to stay very close to the tube station and buses to Wimbledon. Great hospitality as well and would stay again.
1185611,82386451,27/06/2016,2913442,Sibylle,"Loic hat sich sehr darum bemüht, hilfreich zu sein, unsere Reise schon in der Vorbereitung zu unterstützen. ER war immer gut erreichbar. Die Lage der Wohnung ist durch die Nähe zur U-Bahn und vielen Buslinien komfortabel. Man ist mitten drin im sehr lebendigen Stadtteil, aber die Wohnung ist auch ruhig.
Die Räume sind enger als es die Fotos von Schlaf und Wohnraum wiedergeben."
15433333,353480864,28/11/2018,8977750,Mazz,"I booked this place for my parents visiting from Australia as it was perfectly located close to our house and right in the heart of Stoke Newington. Rebecca's place is amazing and they were very happy and settled there for the week. It's stylish, cosy and very well appointed. I would recommend a stay at Rebecca's lovey home and I know my parents would stay again without hesitation."
